CPU_Usage,Internal_Temp,External_Temp,External_Humidity,Power_Draw,Solar_Wind,Grid_Price,Occupancy,Day,Hour,Active_Users,AI_Task_Load,Event
70.0,42.0,35.4,88.7,142.1,20.1,0.2,19,Wednesday,13,1519456.4,0,Maintenance
100.0,42.0,28.1,68.2,184.3,19.6,0.2,14,Wednesday,14,2598160.5,1,Normal
74.1,42.0,23.6,79.3,144.8,33.6,0.2,21,Wednesday,15,1651224.9,1,Normal
72.1,42.0,37.4,93.4,142.2,18.3,0.2,19,Wednesday,16,1393863.9,1,Normal
100.0,42.0,38.0,65.0,207.3,28.0,0.2,17,Wednesday,17,2359957.6,1,Heatwave
41.2,36.7,27.7,65.0,125.0,21.3,0.2,7,Wednesday,18,811269.2,0,Heatwave
61.8,42.0,37.1,69.6,170.2,18.5,0.2,2,Wednesday,19,1344349.3,0,Heatwave
73.9,42.0,24.7,92.9,139.8,10.3,0.2,1,Wednesday,20,1363572.0,0,Normal
40.1,36.6,28.5,69.6,125.0,9.7,0.1,1,Wednesday,21,722294.3,0,Heatwave
27.7,28.8,37.8,77.1,110.0,12.6,0.1,3,Wednesday,22,676907.0,0,Normal
33.3,31.7,32.5,84.5,110.0,7.8,0.1,7,Wednesday,23,620335.1,0,Normal
45.0,30.0,23.8,93.1,130.0,0.0,0.1,9,Thursday,0,442456.6,1,AI_Demand_High
71.9,42.0,26.4,66.5,141.2,5.9,0.1,2,Thursday,1,996712.5,0,Power_Spike
25.0,35.6,44.1,69.6,110.0,2.1,0.1,6,Thursday,2,368248.3,0,Normal
34.2,37.1,40.9,69.0,110.0,6.9,0.1,8,Thursday,3,726038.6,0,Normal
73.3,42.0,38.0,65.0,141.1,15.1,0.0,9,Thursday,4,1318939.3,0,Heatwave
26.7,27.4,30.4,74.1,110.0,10.8,0.1,3,Thursday,5,679665.7,0,Normal
25.0,29.7,34.8,71.9,110.0,18.4,0.2,5,Thursday,6,406884.8,1,Normal
25.0,28.2,28.2,81.5,110.0,22.7,0.1,5,Thursday,7,366292.5,0,Normal
97.7,42.0,20.1,74.8,171.5,21.3,0.2,23,Thursday,8,1710636.7,1,AI_Demand_High
54.5,42.0,28.8,77.2,110.0,30.6,0.2,22,Thursday,9,1121796.0,1,Normal
72.5,42.0,34.0,93.3,144.1,20.7,0.2,19,Thursday,10,1078078.6,1,AI_Demand_High
100.0,42.0,25.8,69.7,220.0,37.7,0.2,12,Thursday,11,2000000.0,1,AI_Demand_High
90.3,42.0,38.0,66.7,201.4,35.8,0.2,22,Thursday,12,1952811.9,0,Heatwave
78.3,42.0,28.1,65.0,159.9,33.1,0.2,14,Thursday,13,1394555.5,0,Heatwave
100.0,42.0,27.9,81.5,190.0,23.8,0.2,17,Thursday,14,1836673.8,1,Normal
53.8,42.0,21.4,87.1,122.9,19.6,0.2,17,Thursday,15,857993.0,0,Maintenance
58.8,42.0,28.9,89.5,142.1,19.8,0.2,15,Thursday,16,1062767.2,0,Maintenance
58.0,42.0,19.1,80.5,122.1,26.6,0.2,16,Thursday,17,1016879.8,0,Maintenance
59.0,41.5,25.4,90.6,110.0,12.1,0.2,3,Thursday,18,1162809.9,0,Normal
74.3,42.0,28.8,88.6,157.5,17.8,0.2,4,Thursday,19,1270172.4,0,Power_Spike
42.4,38.5,30.9,69.7,110.0,7.1,0.2,1,Thursday,20,644868.0,0,Normal
50.0,42.0,32.7,72.4,110.0,10.8,0.1,6,Thursday,21,981806.0,0,Normal
34.3,30.8,25.4,85.2,110.0,1.6,0.1,5,Thursday,22,1011352.3,0,Normal
38.4,42.0,32.1,94.2,110.0,11.6,0.1,5,Thursday,23,634174.8,0,Maintenance
25.0,31.0,37.7,66.3,125.0,8.2,0.1,4,Friday,0,431494.7,1,Heatwave
25.0,30.3,26.5,71.9,110.0,4.6,0.1,9,Friday,1,500000.0,0,Maintenance
25.0,27.0,40.4,91.1,110.0,1.5,0.1,9,Friday,2,500000.0,0,Maintenance
25.0,29.9,32.7,71.0,110.0,0.0,0.1,5,Friday,3,500000.0,0,Maintenance
59.0,38.4,27.0,85.9,110.3,11.6,0.1,7,Friday,4,1046257.1,0,Normal
25.0,31.3,43.6,66.0,110.0,15.8,0.2,3,Friday,5,500000.0,0,Maintenance
60.7,42.0,40.8,65.6,135.0,22.6,0.2,1,Friday,6,953789.9,1,Power_Spike
25.0,28.9,44.5,78.5,110.0,11.6,0.1,1,Friday,7,451493.0,0,Normal
100.0,42.0,36.7,84.7,195.4,24.2,0.2,14,Friday,8,2000000.0,1,AI_Demand_High
35.7,32.4,28.2,69.3,110.0,28.8,0.2,14,Friday,9,811252.0,0,Normal
94.4,42.0,25.6,87.9,172.0,17.9,0.2,16,Friday,10,1518927.8,0,Power_Spike
62.4,42.0,38.0,65.0,125.0,32.8,0.2,19,Friday,11,1193444.2,0,Heatwave
90.9,42.0,44.5,81.0,174.4,30.6,0.2,17,Friday,12,1633130.2,1,Normal
100.0,42.0,34.9,74.2,159.8,27.1,0.2,19,Friday,13,1993231.5,1,Normal
99.8,42.0,41.8,87.6,166.2,20.1,0.2,18,Friday,14,2000000.0,1,AI_Demand_High
100.0,42.0,26.9,89.1,183.2,19.4,0.2,12,Friday,15,2000000.0,1,AI_Demand_High
88.9,42.0,29.0,67.0,153.7,30.8,0.2,21,Friday,16,1892298.2,0,Normal
71.8,42.0,42.5,70.8,135.2,18.5,0.2,19,Friday,17,1352880.1,0,Normal
61.7,42.0,38.4,91.8,122.8,8.9,0.2,1,Friday,18,1296502.9,0,Normal
46.3,42.0,44.5,77.5,113.2,19.5,0.2,5,Friday,19,1047958.1,0,Normal
42.1,42.0,38.9,79.3,110.0,17.8,0.2,3,Friday,20,702012.8,0,Maintenance
28.1,29.8,30.1,70.0,110.0,13.7,0.1,7,Friday,21,883750.7,0,Normal
25.0,27.0,32.3,94.8,110.0,12.9,0.1,5,Friday,22,500000.0,0,Maintenance
40.0,30.4,42.3,92.7,135.0,3.5,0.2,2,Friday,23,428554.7,0,Power_Spike
54.0,42.0,32.9,65.1,110.0,0.9,0.1,1,Saturday,0,1071081.9,0,Normal
30.3,36.3,24.9,81.5,110.0,0.0,0.1,6,Saturday,1,545859.7,0,Maintenance
25.0,32.8,35.8,81.2,125.0,13.1,0.1,6,Saturday,2,532468.3,0,Heatwave
39.2,33.1,31.9,77.9,110.0,8.2,0.1,8,Saturday,3,881456.8,0,Normal
49.2,37.6,20.6,78.1,110.0,9.8,0.1,9,Saturday,4,937911.1,0,Normal
39.4,34.4,38.1,76.4,110.0,12.2,0.1,2,Saturday,5,717593.8,0,Normal
81.1,42.0,21.0,65.9,157.3,21.3,0.1,5,Saturday,6,1322971.3,1,Power_Spike
25.0,29.5,28.9,88.7,110.0,16.8,0.1,5,Saturday,7,500000.0,0,Maintenance
100.0,42.0,39.7,78.7,174.4,24.5,0.2,21,Saturday,8,1732829.8,0,Power_Spike
84.9,42.0,36.6,70.9,171.9,24.3,0.2,19,Saturday,9,1787068.4,0,Heatwave
39.8,41.1,38.0,65.0,125.0,28.0,0.2,20,Saturday,10,828803.3,0,Heatwave
85.7,42.0,27.2,88.5,159.6,24.8,0.2,16,Saturday,11,1881891.7,0,Normal
36.0,39.7,43.9,88.8,110.0,36.5,0.2,16,Saturday,12,733619.9,1,Normal
99.2,42.0,23.7,81.6,165.3,21.3,0.2,14,Saturday,13,1741287.6,1,AI_Demand_High
100.0,42.0,19.0,92.1,184.6,26.0,0.2,17,Saturday,14,2259029.5,0,Normal
100.0,42.0,41.6,68.5,179.1,32.8,0.2,18,Saturday,15,2247731.2,0,Normal
64.9,42.0,38.3,88.6,136.8,7.6,0.2,14,Saturday,16,1134494.4,0,Maintenance
55.9,41.0,24.3,81.8,110.0,20.0,0.2,13,Saturday,17,956356.7,1,Normal
30.0,33.7,44.6,71.9,110.0,23.4,0.2,2,Saturday,18,622774.6,0,Normal
71.2,42.0,31.6,69.0,135.0,10.1,0.2,9,Saturday,19,947811.2,0,Power_Spike
57.7,42.0,43.7,74.0,118.9,13.3,0.2,6,Saturday,20,1157179.1,0,Normal
52.0,41.6,31.6,90.7,110.0,1.4,0.1,2,Saturday,21,955436.3,0,Normal
25.0,30.5,30.7,88.6,110.0,4.9,0.1,5,Saturday,22,500000.0,0,Maintenance
58.9,36.2,30.1,84.4,135.0,10.6,0.2,7,Saturday,23,901782.0,0,Power_Spike
55.6,42.0,27.0,67.7,111.3,10.2,0.1,1,Sunday,0,1085345.1,0,Normal
35.1,36.2,32.4,93.6,110.0,3.9,0.1,8,Sunday,1,547933.4,0,Normal
44.2,33.2,30.2,74.2,110.0,0.0,0.1,6,Sunday,2,900392.5,1,Normal
79.1,42.0,19.0,83.2,133.7,6.9,0.1,1,Sunday,3,1609450.1,1,AI_Demand_High
50.4,40.8,25.0,89.1,110.0,0.0,0.2,8,Sunday,4,750155.0,1,Normal
45.0,30.0,23.8,69.0,130.0,12.8,0.1,5,Sunday,5,657108.5,1,AI_Demand_High
25.0,33.9,41.4,84.6,110.0,23.3,0.1,7,Sunday,6,500000.0,0,Maintenance
51.3,39.5,34.2,66.0,110.0,12.2,0.1,4,Sunday,7,886648.7,0,Normal
52.7,42.0,38.6,68.1,116.3,22.1,0.2,13,Sunday,8,947499.5,0,Maintenance
64.8,42.0,43.8,86.7,148.0,16.1,0.2,23,Sunday,9,1416782.9,0,Normal
100.0,42.0,35.4,69.7,198.5,39.9,0.2,19,Sunday,10,2119982.8,1,Normal
47.9,42.0,44.5,78.3,110.0,34.5,0.2,15,Sunday,11,1174005.3,0,Normal
100.0,42.0,26.4,72.4,188.7,40.1,0.2,19,Sunday,12,2000000.0,1,AI_Demand_High
37.5,39.6,23.0,77.6,110.0,33.8,0.2,20,Sunday,13,625523.3,0,Maintenance
75.5,42.0,28.9,67.3,137.2,33.7,0.2,24,Sunday,14,1371071.5,1,AI_Demand_High
40.0,27.0,30.7,87.6,135.0,27.5,0.2,22,Sunday,15,656873.1,1,Power_Spike
100.0,42.0,42.2,67.4,182.4,23.6,0.2,24,Sunday,16,2348113.3,0,Normal
100.0,42.0,33.1,90.1,216.0,13.1,0.2,15,Sunday,17,2000000.0,1,AI_Demand_High
49.1,42.0,31.9,74.9,125.0,11.9,0.2,8,Sunday,18,809691.4,0,Heatwave
76.5,42.0,38.1,77.5,157.0,25.1,0.2,4,Sunday,19,1392256.3,1,AI_Demand_High
25.0,27.0,31.7,91.0,110.0,14.3,0.2,8,Sunday,20,415149.0,0,Normal
40.9,27.1,22.4,70.6,110.0,0.0,0.1,1,Sunday,21,785481.9,0,Normal
49.2,35.6,33.6,72.9,110.0,4.4,0.1,2,Sunday,22,1010882.6,0,Normal
62.2,42.0,42.6,69.1,132.6,5.4,0.1,3,Sunday,23,1384635.0,0,Normal
43.2,42.0,40.8,76.4,113.8,10.0,0.1,2,Monday,0,634743.1,0,Maintenance
71.9,42.0,33.8,94.6,130.0,0.0,0.1,8,Monday,1,1336149.4,1,AI_Demand_High
76.1,42.0,28.2,69.8,130.0,8.4,0.1,9,Monday,2,1610286.7,1,AI_Demand_High
61.7,36.0,20.3,89.9,135.0,4.6,0.1,9,Monday,3,775468.4,0,Power_Spike
25.0,27.0,30.7,84.6,110.0,4.5,0.1,1,Monday,4,509351.5,0,Normal
41.4,38.7,38.3,65.5,110.0,22.7,0.1,9,Monday,5,900666.9,1,Normal
54.3,42.0,27.7,93.3,110.0,8.2,0.1,8,Monday,6,1297554.3,1,Normal
69.1,42.0,24.4,94.1,131.1,22.2,0.1,8,Monday,7,1173119.5,0,Normal
100.0,42.0,43.1,92.7,193.9,9.1,0.2,14,Monday,8,2441613.2,1,Normal
100.0,42.0,40.2,80.1,184.0,23.3,0.2,19,Monday,9,2000000.0,1,AI_Demand_High
60.5,42.0,35.2,71.6,115.6,32.6,0.2,13,Monday,10,1100708.7,1,Normal
100.0,42.0,21.7,76.7,210.4,36.4,0.2,13,Monday,11,2449743.4,1,Power_Spike
57.3,42.0,27.9,73.4,125.0,37.6,0.2,15,Monday,12,1152572.2,1,Heatwave
50.8,42.0,20.8,76.4,130.3,38.0,0.2,18,Monday,13,992634.2,0,Maintenance
100.0,42.0,34.6,86.2,213.1,21.6,0.2,23,Monday,14,2000000.0,1,AI_Demand_High
100.0,42.0,21.1,88.9,195.6,29.4,0.2,15,Monday,15,2000000.0,1,AI_Demand_High
36.7,37.4,40.8,71.3,110.0,25.5,0.2,13,Monday,16,828129.9,0,Normal
100.0,42.0,44.8,77.1,191.5,24.8,0.2,16,Monday,17,2000000.0,1,AI_Demand_High
40.2,34.6,27.9,93.7,110.0,16.2,0.2,8,Monday,18,722606.5,0,Normal
69.0,42.0,30.2,72.5,122.3,17.5,0.2,7,Monday,19,1264464.6,0,Normal
82.1,42.0,37.2,75.4,140.3,5.7,0.2,7,Monday,20,1666244.2,1,AI_Demand_High
52.7,34.6,43.3,66.1,130.0,3.1,0.1,9,Monday,21,469220.6,1,AI_Demand_High
55.3,42.0,42.1,75.0,119.0,2.6,0.1,5,Monday,22,1013618.9,0,Normal
29.8,27.0,19.6,76.1,110.0,6.0,0.1,4,Monday,23,595703.5,0,Normal
69.6,36.0,22.6,68.0,135.0,0.0,0.1,9,Tuesday,0,961220.4,0,Power_Spike
65.0,38.9,38.4,65.0,135.0,1.1,0.2,1,Tuesday,1,715570.8,0,Power_Spike
60.0,42.0,36.6,82.3,129.6,5.4,0.1,6,Tuesday,2,1372751.8,1,Normal
59.9,30.9,21.6,74.0,130.0,17.3,0.1,3,Tuesday,3,990603.6,1,AI_Demand_High
40.0,27.0,31.6,65.5,135.0,15.3,0.2,6,Tuesday,4,699367.9,0,Power_Spike
41.4,39.1,39.1,90.8,110.0,2.9,0.0,7,Tuesday,5,804852.3,0,Normal
61.6,42.0,23.9,82.5,127.1,18.5,0.1,1,Tuesday,6,1187642.4,0,Normal
54.5,42.0,41.5,70.1,113.5,18.6,0.1,6,Tuesday,7,1093845.2,0,Normal
57.8,42.0,19.4,91.0,136.3,17.3,0.2,19,Tuesday,8,1037193.3,0,Maintenance
100.0,42.0,38.0,65.0,199.4,26.3,0.2,16,Tuesday,9,2260511.5,0,Heatwave
97.2,42.0,34.6,71.8,179.4,35.9,0.2,16,Tuesday,10,1599527.8,0,Power_Spike
100.0,42.0,32.5,81.8,192.3,20.8,0.2,18,Tuesday,11,2064773.1,0,Heatwave
100.0,42.0,37.5,70.4,201.9,36.2,0.2,19,Tuesday,12,2199082.6,1,Normal
76.9,42.0,39.1,91.4,130.0,27.4,0.2,18,Tuesday,13,1303355.0,1,AI_Demand_High
53.3,42.0,43.2,89.1,115.5,22.0,0.2,14,Tuesday,14,1254912.1,1,Normal
69.7,42.0,27.9,74.3,146.4,22.4,0.2,17,Tuesday,15,1161438.7,0,Maintenance
44.3,39.0,36.5,66.0,110.0,18.8,0.2,20,Tuesday,16,933574.2,0,Normal
100.0,42.0,34.3,67.5,180.0,17.9,0.2,13,Tuesday,17,2147015.0,1,Normal
54.9,38.5,32.2,68.3,110.0,21.9,0.2,9,Tuesday,18,1188755.4,0,Normal
65.9,42.0,42.0,91.7,135.2,9.5,0.2,3,Tuesday,19,1365683.2,0,Normal
61.8,42.0,18.1,77.1,113.3,11.1,0.2,3,Tuesday,20,1189120.8,0,Normal
33.8,27.3,25.6,66.0,110.0,1.8,0.1,2,Tuesday,21,832563.2,0,Normal
30.5,28.4,32.5,81.7,110.0,3.0,0.1,3,Tuesday,22,657141.8,0,Normal
35.2,29.1,22.8,71.2,110.0,4.3,0.1,7,Tuesday,23,708355.9,1,Normal
45.3,33.1,42.5,72.1,130.0,0.0,0.0,3,Wednesday,0,765741.5,1,AI_Demand_High
60.3,42.0,35.5,69.8,124.8,9.2,0.1,1,Wednesday,1,989959.6,1,Normal
45.8,37.7,30.9,87.9,110.0,1.1,0.1,4,Wednesday,2,1017771.3,1,Normal
40.0,30.4,40.0,65.0,135.0,19.3,0.2,7,Wednesday,3,414584.1,1,Power_Spike
43.9,34.7,30.2,78.2,110.0,14.2,0.1,6,Wednesday,4,995065.4,0,Normal
73.2,42.0,33.1,67.6,143.7,3.6,0.2,3,Wednesday,5,947756.6,0,Power_Spike
65.4,42.0,18.1,81.6,127.7,19.2,0.1,1,Wednesday,6,1240670.2,0,Normal
52.0,38.6,27.9,75.4,117.1,18.5,0.1,8,Wednesday,7,1151655.4,0,Normal
61.6,42.0,21.7,65.9,118.1,25.1,0.2,24,Wednesday,8,1098845.8,1,Normal
79.9,42.0,36.6,78.8,142.3,36.0,0.2,13,Wednesday,9,1274913.9,1,Power_Spike
97.4,42.0,30.9,82.1,187.7,33.4,0.2,16,Wednesday,10,1916619.9,1,Normal
52.7,40.1,26.1,72.4,110.0,30.7,0.2,14,Wednesday,11,1095970.2,1,Normal
86.9,42.0,30.6,88.0,153.6,19.6,0.2,15,Wednesday,12,1828920.6,0,Normal
100.0,42.0,23.7,76.1,194.7,37.3,0.2,14,Wednesday,13,2000000.0,1,AI_Demand_High
100.0,42.0,43.0,87.5,148.0,26.4,0.2,14,Wednesday,14,2090341.5,1,Normal
100.0,42.0,19.5,82.4,210.8,33.2,0.2,14,Wednesday,15,2000000.0,1,AI_Demand_High
100.0,42.0,41.4,91.1,195.3,17.8,0.2,21,Wednesday,16,2536609.4,1,Normal
48.1,38.5,31.8,81.4,110.0,22.2,0.2,22,Wednesday,17,778339.9,0,Normal
37.0,38.4,34.7,70.6,110.0,16.0,0.2,8,Wednesday,18,752950.8,0,Normal
65.5,42.0,26.2,89.7,147.0,12.2,0.2,1,Wednesday,19,1275056.3,0,Normal
52.4,42.0,44.1,88.5,110.0,0.2,0.2,2,Wednesday,20,947161.6,1,Normal
71.5,41.6,25.6,94.2,132.9,8.9,0.1,2,Wednesday,21,1327813.2,1,AI_Demand_High
66.9,42.0,38.0,65.0,144.8,8.1,0.1,9,Wednesday,22,1233762.6,0,Heatwave
25.0,30.3,44.8,82.7,110.0,0.0,0.1,7,Wednesday,23,535136.0,0,Normal
62.7,42.0,41.8,79.8,115.2,3.6,0.1,7,Thursday,0,1340077.9,0,Normal
25.0,31.1,38.0,75.1,125.0,7.6,0.1,8,Thursday,1,546821.1,0,Heatwave
39.6,42.0,44.7,94.4,110.0,13.1,0.1,2,Thursday,2,941943.1,0,Normal
74.0,42.0,36.9,81.0,149.4,2.6,0.1,1,Thursday,3,1327906.4,1,AI_Demand_High
84.3,42.0,23.6,85.6,168.6,13.3,0.2,6,Thursday,4,1339545.2,0,Power_Spike
66.9,42.0,29.0,75.4,121.8,22.6,0.1,3,Thursday,5,1254328.6,0,Normal
70.1,42.0,27.0,74.0,135.0,15.4,0.1,2,Thursday,6,1073839.9,1,Power_Spike
56.3,42.0,33.3,65.1,135.0,28.8,0.1,3,Thursday,7,1206464.0,0,Heatwave
100.0,42.0,38.5,66.2,219.8,19.0,0.2,15,Thursday,8,2596063.6,0,Power_Spike
100.0,42.0,33.8,73.5,198.7,26.7,0.2,16,Thursday,9,2214365.4,1,Normal
100.0,42.0,19.0,70.2,180.8,18.8,0.2,21,Thursday,10,2106627.9,1,Normal
50.4,42.0,41.7,78.7,110.2,20.9,0.2,21,Thursday,11,913857.1,1,Normal
100.0,42.0,32.0,68.8,209.3,25.7,0.2,15,Thursday,12,2406756.3,1,Heatwave
100.0,42.0,44.9,88.0,187.8,34.2,0.2,19,Thursday,13,2000000.0,1,AI_Demand_High
100.0,42.0,43.8,80.1,207.3,24.5,0.2,17,Thursday,14,2000000.0,1,AI_Demand_High
48.4,37.1,43.4,78.9,135.0,21.6,0.2,18,Thursday,15,734203.6,1,Power_Spike
38.8,42.0,38.0,65.0,125.0,25.8,0.2,15,Thursday,16,813940.4,1,Heatwave
100.0,42.0,24.0,90.6,183.0,11.9,0.2,23,Thursday,17,2031845.4,1,Normal
61.4,42.0,32.4,67.7,153.6,24.7,0.2,7,Thursday,18,1143006.9,0,Normal
29.9,27.0,24.1,94.5,110.0,22.8,0.2,5,Thursday,19,604337.3,0,Normal
79.2,42.0,25.0,79.3,151.8,0.0,0.2,2,Thursday,20,1281930.3,0,Power_Spike
25.0,27.0,34.5,70.6,110.0,11.9,0.2,9,Thursday,21,453285.0,0,Normal
59.2,40.1,19.1,75.6,123.4,0.0,0.0,2,Thursday,22,1246438.2,0,Normal
27.1,32.9,44.2,65.5,110.0,0.0,0.1,2,Thursday,23,653017.4,0,Normal
25.0,27.0,42.8,70.0,110.0,2.9,0.1,3,Friday,0,500000.0,0,Maintenance
50.0,38.8,28.3,75.1,110.0,0.0,0.1,4,Friday,1,1083490.1,0,Normal
70.6,42.0,37.9,71.6,149.0,7.4,0.1,7,Friday,2,1354803.8,0,Heatwave
34.1,35.1,36.6,65.0,125.0,8.9,0.1,5,Friday,3,766922.1,0,Heatwave
49.7,38.8,41.8,85.3,130.0,0.0,0.1,7,Friday,4,746213.2,1,AI_Demand_High
77.5,42.0,36.6,90.3,130.0,15.6,0.1,1,Friday,5,1312692.4,1,AI_Demand_High
56.6,42.0,25.5,82.2,110.0,19.3,0.1,4,Friday,6,1068843.3,0,Normal
71.2,40.1,30.1,73.9,135.0,20.6,0.1,2,Friday,7,1252544.3,0,Power_Spike
100.0,42.0,29.6,68.6,173.5,19.4,0.2,17,Friday,8,2085062.2,0,Normal
64.9,42.0,43.9,65.5,112.5,28.6,0.2,13,Friday,9,1162239.0,1,Normal
100.0,42.0,22.7,87.0,190.5,15.6,0.2,15,Friday,10,2503478.9,1,Normal
25.0,28.7,20.4,83.9,110.0,26.0,0.2,16,Friday,11,500000.0,0,Maintenance
96.6,42.0,41.8,79.3,176.8,36.9,0.2,19,Friday,12,1789977.8,0,Normal
40.3,38.4,42.2,68.1,110.0,38.3,0.2,16,Friday,13,823569.5,0,Normal
83.8,42.0,41.5,71.2,172.3,26.3,0.2,23,Friday,14,1941546.1,0,Normal
100.0,42.0,31.8,89.5,171.5,23.7,0.2,13,Friday,15,2282233.2,0,Normal
27.4,33.6,35.8,79.4,110.0,24.6,0.2,21,Friday,16,500000.0,0,Maintenance
83.8,42.0,33.2,93.9,166.6,18.8,0.2,24,Friday,17,1815071.7,1,Normal
34.0,27.0,19.9,95.0,110.0,9.8,0.2,8,Friday,18,729159.2,0,Normal
41.2,27.8,34.1,89.0,110.0,10.8,0.2,8,Friday,19,819481.6,1,Normal
32.9,27.5,18.4,72.7,110.0,11.4,0.2,1,Friday,20,481609.8,1,Normal
25.0,27.0,26.8,71.9,110.0,17.7,0.1,9,Friday,21,414225.7,1,Normal
32.0,36.1,43.2,72.6,110.0,0.0,0.1,8,Friday,22,511142.1,0,Normal
69.6,37.5,26.2,94.6,135.0,0.0,0.2,1,Friday,23,919616.6,0,Power_Spike
70.4,42.0,43.4,75.1,130.0,18.0,0.1,9,Saturday,0,1004031.0,1,AI_Demand_High
48.0,39.9,30.8,76.2,125.0,4.2,0.1,9,Saturday,1,926555.7,1,Heatwave
64.8,36.9,26.5,93.8,135.0,8.0,0.1,8,Saturday,2,1232368.9,1,Power_Spike
27.1,32.6,35.0,89.6,110.0,10.9,0.1,7,Saturday,3,487001.2,0,Normal
31.0,37.4,38.6,82.9,110.0,16.3,0.1,6,Saturday,4,500000.0,0,Maintenance
48.0,32.0,31.5,70.1,130.0,20.0,0.2,5,Saturday,5,684744.5,1,AI_Demand_High
59.1,42.0,38.0,65.0,162.2,22.2,0.1,6,Saturday,6,973486.5,0,Heatwave
25.0,27.0,19.1,79.8,110.0,27.2,0.1,1,Saturday,7,500000.0,0,Maintenance
90.4,42.0,42.9,93.6,171.4,19.7,0.2,12,Saturday,8,1740389.3,1,Normal
100.0,42.0,23.3,92.1,201.3,27.4,0.2,20,Saturday,9,2049070.4,0,Normal
67.0,42.0,41.9,70.0,129.4,40.5,0.2,17,Saturday,10,1300409.5,0,Normal
92.8,42.0,28.8,73.6,175.5,33.3,0.2,14,Saturday,11,2156077.3,0,Normal
50.1,42.0,40.5,82.7,110.0,37.9,0.2,20,Saturday,12,1062516.0,0,Normal
100.0,42.0,36.1,79.3,220.0,28.6,0.2,14,Saturday,13,2000000.0,1,AI_Demand_High
75.8,42.0,22.8,68.6,150.0,28.2,0.2,20,Saturday,14,1613853.8,0,Normal
63.6,42.0,42.8,76.1,124.4,28.4,0.2,16,Saturday,15,1298330.8,1,Normal
100.0,42.0,24.6,93.6,210.4,16.3,0.2,12,Saturday,16,2007092.1,1,Power_Spike
100.0,42.0,30.6,83.5,184.8,16.9,0.2,22,Saturday,17,2241167.5,1,Heatwave
43.8,42.0,38.0,71.8,125.0,19.5,0.2,5,Saturday,18,673484.0,0,Heatwave
73.6,37.2,20.9,84.1,130.0,23.7,0.2,2,Saturday,19,1414093.8,1,AI_Demand_High
25.0,27.0,24.0,71.7,110.0,6.5,0.2,2,Saturday,20,500000.0,0,Maintenance
51.8,29.7,31.6,87.3,135.0,9.5,0.1,1,Saturday,21,818354.6,0,Power_Spike
59.1,42.0,40.4,66.6,121.6,2.2,0.1,4,Saturday,22,1108195.2,0,Normal
45.5,27.0,22.0,71.6,135.0,7.5,0.2,4,Saturday,23,548982.0,0,Power_Spike
27.0,27.0,32.8,65.2,110.0,5.1,0.1,5,Sunday,0,442901.9,0,Normal
62.4,42.0,37.2,76.6,139.2,13.0,0.1,4,Sunday,1,1209019.7,0,Normal
72.8,42.0,41.2,90.5,135.7,2.1,0.2,2,Sunday,2,803861.1,0,Power_Spike
45.0,32.7,43.3,94.5,130.0,7.9,0.1,5,Sunday,3,739084.1,1,AI_Demand_High
25.0,31.0,38.0,75.0,125.0,14.2,0.1,8,Sunday,4,696214.4,0,Heatwave
75.3,42.0,35.6,87.3,130.0,15.6,0.1,6,Sunday,5,1384936.6,1,AI_Demand_High
50.7,38.0,29.7,72.9,110.0,2.6,0.1,5,Sunday,6,1201954.6,0,Normal
60.4,42.0,27.0,70.6,138.2,16.3,0.1,7,Sunday,7,1386751.8,1,Heatwave
48.0,40.7,37.2,87.1,110.0,22.1,0.2,12,Sunday,8,1079504.4,0,Normal
47.7,41.5,44.8,79.9,110.0,25.0,0.2,17,Sunday,9,1063930.4,1,Normal
57.2,42.0,38.0,65.0,125.0,34.0,0.2,13,Sunday,10,1258758.8,0,Heatwave
100.0,42.0,24.5,77.2,203.4,31.9,0.2,16,Sunday,11,1969396.0,1,Heatwave
33.2,28.9,31.4,71.6,110.0,33.7,0.2,21,Sunday,12,724808.5,0,Normal
64.7,42.0,34.6,67.9,128.2,35.7,0.2,15,Sunday,13,1314834.3,0,Normal
91.5,42.0,36.6,79.3,176.9,37.9,0.2,24,Sunday,14,1723352.8,1,Normal
94.2,42.0,37.4,67.2,159.4,32.4,0.2,23,Sunday,15,1976026.0,1,Normal
61.9,42.0,33.1,83.9,112.9,18.7,0.2,18,Sunday,16,1079814.1,0,Maintenance
35.6,35.1,30.0,74.2,125.0,19.3,0.2,20,Sunday,17,667191.2,1,Heatwave
25.0,33.4,43.4,72.7,110.0,17.7,0.2,9,Sunday,18,378516.6,1,Normal
36.2,38.9,36.8,93.9,110.0,6.1,0.2,1,Sunday,19,1009857.8,0,Normal
82.6,42.0,24.4,89.7,133.8,15.8,0.2,7,Sunday,20,1452642.2,1,AI_Demand_High
56.1,41.5,26.7,68.3,127.9,4.9,0.1,7,Sunday,21,1062203.1,0,Normal
46.2,40.3,42.9,87.5,110.0,4.1,0.1,5,Sunday,22,676707.5,0,Normal
41.7,40.8,38.0,65.6,125.0,9.3,0.1,8,Sunday,23,814755.9,0,Heatwave
83.5,42.0,28.9,87.5,149.1,0.0,0.1,4,Monday,0,1406779.1,1,AI_Demand_High
32.1,31.2,19.0,89.0,110.0,0.3,0.1,1,Monday,1,564561.1,0,Maintenance
44.7,27.3,19.3,69.5,135.0,7.9,0.1,4,Monday,2,558958.4,0,Power_Spike
